timestamp,green,ir,red
1630679477123,31162,161507,148913
1630679477133,31858,165103,151724
1630679477143,32257,167304,153628
1630679477153,32545,169029,155021
1630679477163,32795,170970,156542
1630679477173,33166,173350,158356
1630679477183,33391,174485,159344
1630679477193,33510,174936,159926
1630679477203,33694,175505,160674
1630679477213,33937,177058,162100
1630679477223,34258,179874,164172
1630679477233,34514,182724,166010
1630679477243,34650,184777,167257
1630679477253,34728,185848,167982
1630679477263,34759,186361,168381
1630679477273,34845,187074,169007
1630679477283,34947,187652,169535
1630679477293,34992,187840,169757
1630679477303,34982,187667,169599
1630679477313,34985,187578,169523
1630679477323,35059,187999,169941
1630679477333,35230,188783,170753
1630679477343,35458,189717,171786
1630679477353,35759,190177,172622
1630679477363,36649,190577,174138
1630679477373,37096,189952,174876
1630679477383,37377,189606,175581
1630679477393,37780,190339,176780
1630679477403,37988,191272,177532
1630679477413,38144,192401,177983
1630679477423,38078,193326,177811
1630679477433,37951,194588,177602
